tmdb_id,title,original_title,overview,tagline,genres,actors,directors,writers,keywords,release_date,certification,runtime,vote_average,vote_count,popularity,poster_path,backdrop_path,original_language,status,budget,revenue,similar_movies,last_updated
857598,Pushpa 2 - The Rule,పుష్పా 2 - The Rule,"As his smuggling empire grows, a brazen Pushpa longs for power and respect on his vengeful journey, while facing old rivals and new.",The rule begins.,"['Action', 'Drama', 'Thriller', 'Crime']","['Allu Arjun', 'Rashmika Mandanna', 'Fahadh Faasil', 'Jagadeesh Bandari', 'Rao Ramesh', 'Sunil Varma', 'Anasuya Bharadwaj', 'Ajay']",['Sukumar'],"['Sukumar', 'Sukumar', 'Vemareddi Thummallapalli']","['sequel', 'ego clash']",2024-12-04,U/A 16+,201,6.345,132,2.1569,/bhxZj3y59cK7JtGdV285dhDRaMe.jpg,/keC82cQ8q0ZHthrbvzWq04kGnbv.jpg,te,Released,52900000,219000000,"[{'id': 2503, 'title': 'The Bourne Ultimatum', 'poster_path': '/15rMz5MRXFp7CP4VxhjYw4y0FUn.jpg'}, {'id': 1310969, 'title': 'Kalki 2898-AD: Part 2', 'poster_path': '/jFkZXnKCYJYFtx2D5dcspjgoZdD.jpg'}, {'id': 1311031, 'title': 'Demon Slayer: Kimetsu no Yaiba Infinity Castle', 'poster_path': '/fWVSwgjpT2D78VUh6X8UBd2rorW.jpg'}, {'id': 3107, 'title': 'Destroy All Monsters', 'poster_path': '/24r1hsRisfUidwLF67J0iMuWh7p.jpg'}, {'id': 3115, 'title': 'Ebirah, Horror of the Deep', 'poster_path': '/rYGsvMKjIBU5CAQrfHOv9xIfYhn.jpg'}]",2026-04-01T12:32:17.725337
540468,Geetha Govindam,గీత గోవిందం,"Vijay Govind, a young college lecturer who dreams of marriage falls for Geetha, a level-headed woman who's wary of strangers and isn't easy to convince. While things seem to go smoothly, Vijay makes a terrible mistake which not only derails any hope for his love story, but also potential repercussions with his family.",,['Romance'],"['Vijay Deverakonda', 'Rashmika Mandanna', 'Vennela Kishore', 'Subbaraju', 'Rahul Ramakrishna', 'Annapoorna', 'Giri Babu', 'Ravi Prakash']",['Parasuram Petla'],['Parasuram Petla'],[],2018-08-15,UA,148,7.0,79,2.1564,/sTreb0ajewXqeIqAyZ0IWtafoB5.jpg,/2pJ9xW1mA7zRfrg9On9e8AekrQM.jpg,te,Released,0,0,[],2026-04-01T12:32:18.437643
1171101,Kuberaa,కుబేర,"A ruthless billionaire, Neeraj, uses beggars as benamis to launder money, with the help of a disgraced civil submit servant, Deepak. One of the beggars, Deva, escapes with ₹10,000 crores and becomes the target of a deadly manhunt. He meets Sameera, who joins him in his mission to use the money to uplift society's poor. With Deepak's help, Deva fights back.",,"['Crime', 'Thriller', 'Drama']","['Dhanush', 'Nagarjuna Akkineni', 'Jim Sarbh', 'Rashmika Mandanna', 'K. Bhagyaraj', 'Dalip Tahil', 'Sunaina', 'Shravani']",['Sekhar Kammula'],"['Sekhar Kammula', 'Chaitanya Pingali']","['rags to riches', 'political thriller']",2025-06-19,U/A 13+,185,6.9,18,2.1416,/xjLC5DeA4FQTBv4xe8r3wYqh8lu.jpg,/nbyTX77u3qELm9DYPgYfva7vAwj.jpg,te,Released,13835950,0,"[{'id': 1619, 'title': 'The Way of the Gun', 'poster_path': '/wrjMMdgn1a4ChlaBmlzKnb78nr6.jpg'}, {'id': 1669, 'title': 'The Hunt for Red October', 'poster_path': '/yVl7zidse4KiWtGMqHFtZCx4X3N.jpg'}, {'id': 1712, 'title': 'Giant', 'poster_path': '/h5RRYPVVuHzd7QOJyP5Dsi8J9XZ.jpg'}, {'id': 1677, 'title': 'Ray', 'poster_path': '/tSPC7sO2XYNL9QcMmK88tuUALL5.jpg'}, {'id': 3084, 'title': 'Wuthering Heights', 'poster_path': '/pwHdSzXwlUFAcYGcFutKcPcX2OW.jpg'}]",2026-04-01T12:32:19.216856
628241,Ala Vaikunthapurramuloo,అల వైకుంఠపురములో,"After growing up enduring criticism from his father, a young man finds his world shaken upon learning he was switched at birth with a millionaire's son.",,"['Action', 'Comedy', 'Drama', 'Family']","['Allu Arjun', 'Pooja Hegde', 'Murali Sharma', 'Jayaram', 'Sushanth', 'Samuthirakani', 'Tabu', 'Rajendra Prasad']",['Trivikram Srinivas'],['Trivikram Srinivas'],"['coma', 'exchange', 'hospital', 'class differences', 'rich', 'neglected child', 'poor', 'child exchange']",2020-01-12,UA,165,6.567,105,2.1265,/goVGxWzvxs8oMNJ1Zc0QmfJlIzs.jpg,/5SDMPORslLXaYPx7S1kRqsBJYI3.jpg,te,Released,11450000,34000000,"[{'id': 252725, 'title': 'The First 36 Hours of Dr. Durant', 'poster_path': '/zNt0D4iMQQRNXPPtRtOEHSzfzrx.jpg'}, {'id': 252726, 'title': 'The Family Nobody Wanted', 'poster_path': '/d99je2CuMMLMpOl3wvXjCOnryjd.jpg'}, {'id': 1597, 'title': 'Meet the Parents', 'poster_path': '/5tXJ9ctuyEOMUFLaeqRisbXowWs.jpg'}, {'id': 1694, 'title': 'Re-Animator', 'poster_path': '/1hY6AUl92cL9GdZx031UWFiGETt.jpg'}, {'id': 1852, 'title': 'World Trade Center', 'poster_path': '/bfTiVc8kxq8uRXeblV3Ct35APGu.jpg'}]",2026-04-01T12:32:19.946607
811944,Game Changer,గేమ్‌ ఛేంజర్‌,"Ram, a newly appointed district collector, takes charge in a city in Andhra Pradesh and immediately confronts the deeply entrenched corruption and inefficiency plaguing the government. Determined to bring reforms, he initiates sweeping changes, sparking a fierce conflict with a powerful state Minister.",The game is about to change!,"['Action', 'Drama']","['Ram Charan', 'Anjali', 'Kiara Advani', 'S. J. Suryah', 'Srikanth', 'Jayaram', 'Samuthirakani', 'Sunil Varma']",['Shankar'],"['Karthik Subbaraj', 'Vivek', 'Shankar']","['bureaucrat', 'anti-corruption']",2025-01-09,U/A 13+,164,4.7,24,2.1034,/qtOGsZoLW7QceqKmsOy5nSM6Aik.jpg,/aBw406SvghTKV6CTK9t84Bo9Xik.jpg,te,Released,47000000,21915000,"[{'id': 3782, 'title': 'Ikiru', 'poster_path': '/dgNTS4EQDDVfkzJI5msKuHu2Ei3.jpg'}, {'id': 5491, 'title': 'Battlefield Earth', 'poster_path': '/wXCRuBHdJ5aTFQdsuGJFXNdo79T.jpg'}, {'id': 24049, 'title': 'Sivaji: The Boss', 'poster_path': '/yBvsYnhrrTs1ZgHQNQTSdVA6uo8.jpg'}, {'id': 1557075, 'title': 'Lanchavatharam', 'poster_path': '/1nH3nZUPsRQ51bMU8LbsWoi7sV1.jpg'}, {'id': 82776, 'title': 'The Minister and Me', 'poster_path': '/77sTJrC54qXyHxRTuaSDvpPlQHb.jpg'}]",2026-04-01T12:32:20.659747
23790,Magadheera,మగధీర,"A street-bike racer chances upon a woman and is struck by visions of a past life where they were both star-crossed lovers in a war-ridden kingdom 400 years ago, while the reincarnation of his romantic rival emerges with murderous intent.",,['Action'],"['Ram Charan', 'Kajal Aggarwal', 'Dev Gill', 'Srihari', 'Sunil Varma', 'Surya Bhagawan Das', 'Chatrapathi Sekhar', 'Sarath Babu']",['S. S. Rajamouli'],"['Vijayendra Prasad', 'S. S. Rajamouli', 'Vijayendra Prasad', 'S. S. Rajamouli']","['warrior', 'love story', 'blockbuster', 'reincarnated lovers']",2009-07-31,A,164,7.2,140,2.0423,/xK7MEV56GF291VG0U5XnVJuvNv3.jpg,/p2SvjtejMgiBDCLL3ugOmCxk3sY.jpg,te,Released,4583500,15278500,"[{'id': 5470, 'title': 'Beowulf', 'poster_path': '/ktX5naCHfERaoDVaCUOITPIFrFd.jpg'}, {'id': 9823, 'title': 'Mortal Kombat: Annihilation', 'poster_path': '/ttryglcY2osWZE3sRYBf3ewTZsW.jpg'}, {'id': 10610, 'title': 'The Medallion', 'poster_path': '/lbjFWKfe8WdS8Pj6WVPlyEKeVEo.jpg'}, {'id': 9610, 'title': 'Conan the Destroyer', 'poster_path': '/m5i7S46DT1ESy7URkh2l92awGRr.jpg'}, {'id': 9626, 'title': 'Red Sonja', 'poster_path': '/83v0W5cCSFsWpI0cAj8DRlihySN.jpg'}]",2026-04-01T12:32:21.384193
868660,Guntur Kaaram,గుంటూరు కారం,"Years after his mother left him and remarried, Ramana is asked to sign documents denying any relations with his mother, but he refuses and demands answer to why his mother left him.",Highly Inflammable,"['Action', 'Drama']","['Mahesh Babu', 'Sreeleela', 'Ramya Krishnan', 'Prakash Raj', 'Jayaram', 'Rao Ramesh', 'Murali Sharma', 'Vennela Kishore']",['Trivikram Srinivas'],['Trivikram Srinivas'],"['sacrifice', 'redemption', 'betrayal', 'political intrigue\xa0', 'wrongful conviction', 'mother son relationship', 'mother son estrangement']",2024-01-11,UA,156,5.7,27,2.0351,/qvBt4YLy274ZmoMAfVlwmHkjVkq.jpg,/pRb9zpNXH1u6Fd4Da9H8PaIDwoY.jpg,te,Released,24066000,20687449,"[{'id': 599960, 'title': 'French Exit', 'poster_path': '/l5iZuQr62YCs72AZ9P3HwApowaC.jpg'}, {'id': 2898, 'title': 'As Good as It Gets', 'poster_path': '/xXxuJPNUDZ0vjsAXca0O5p3leVB.jpg'}, {'id': 426251, 'title': 'Love After Love', 'poster_path': '/oiJkS8iRnKRfCmdz7aPMdtjsmHt.jpg'}, {'id': 254026, 'title': 'Rapine', 'poster_path': '/qYU3NgQeEybhlk61ehQ02nMQCRM.jpg'}, {'id': 3132, 'title': 'Bad Company', 'poster_path': '/umu141mcfIEhRLgyQp7TWlGJFW.jpg'}]",2026-04-01T12:32:22.104075
37172,Athadu,అతడు,"A hitman, Nandu, is hired to stage the assassination of a politician. However, when the politician is actually killed and Nandu is framed for the murder, he assumes a dead man's identity to evade the law.",WANTED,"['Action', 'Thriller', 'Family']","['Mahesh Babu', 'Trisha Krishnan', 'Sonu Sood', 'Prakash Raj', 'Nassar', 'Kota Srinivasa Rao', 'Sayaji Shinde', 'Sunil Varma']",['Trivikram Srinivas'],['Trivikram Srinivas'],"['assassination', 'corruption', 'escape', 'hitman', 'politics', 'attempted murder', 'investigation', 'redemption', 'politician', 'deception', 'revenge', 'murder', 'betrayal', 'on the run', 'conspiracy']",2005-08-10,U,175,7.614,70,2.0126,/AlopJ5sUgsf0pFn8FfXqdhyfL2Z.jpg,/8SByVmuLzQDpITwotmFFdTo1qEp.jpg,te,Released,0,2800000,"[{'id': 961268, 'title': 'Ballerina', 'poster_path': '/oE7xtGDqZnr7tFHfwb8oM9iRW6H.jpg'}, {'id': 2371, 'title': ""Teheran '43"", 'poster_path': '/cXrwys3cRpIttyKEvN0wGhqEMFA.jpg'}, {'id': 2378, 'title': 'The Island of Thirty Coffins', 'poster_path': '/yHYx4ClWbx6g7pYCMW1gb32dCEd.jpg'}, {'id': 2435, 'title': 'Solo mía', 'poster_path': '/mObRNyGodg9NiRmVwe259H3JrU3.jpg'}, {'id': 2442, 'title': 'The Final Cut', 'poster_path': '/a68zeNwSvt1PZtuJRz0QRSSVx1U.jpg'}]",2026-04-01T12:32:22.826836
370986,Akhil,అఖిల్,A cruel business official attacks a tribal village for a stone which the people treat it as something special a guy who thinks he is somehow related to the stone comes to their aid.,The Power of Jua,"['Action', 'Fantasy', 'Romance']","['Akhil Akkineni', 'Sayesha Saigal', 'Brahmanandam', 'Byron Gibson', 'Rajendra Prasad', 'Vennela Kishore', 'Mahesh Manjrekar', 'Jayaprakash Reddy']",['V. V. Vinayak'],['Veligonda Srinivas'],[],2015-11-11,U,130,3.5,11,1.9563,/lEiY6jtaHtVE5hpJTzJ2Mpl4XmH.jpg,/5hhBWzR1Hv3asyodeRE23rXZl4i.jpg,te,Released,0,0,[],2026-04-01T12:32:23.540769
80276,Dookudu,దూకుడు,"To protect his father recovering from a coma, a relentless cop must pose as the political leader his father always envisioned while hunting the men who tried to kill him.",Daring & Dashing,"['Action', 'Comedy', 'Thriller']","['Mahesh Babu', 'Samantha Ruth Prabhu', 'Prakash Raj', 'Sonu Sood', 'Brahmanandam', 'M. S. Narayana', 'Adithya Menon', 'Kota Srinivasa Rao']",['Sreenu Vaitla'],"['Gopi Mohan', 'Kona Venkat']","['coma', 'undercover', 'mafia boss', 'deception', 'revenge', 'mafia', 'tv show in film', 'make believe', 'father son relationship', 'love story', 'reality tv', 'tv show']",2011-09-23,NR,174,6.8,50,1.9527,/e9uffrN9z22uuiBF9B0bTDDvbjz.jpg,/dSJ3sHoeaypnyB0ucyl0J5m4NTB.jpg,te,Released,0,12154107,"[{'id': 425217, 'title': 'Maria Mafiosi', 'poster_path': '/iXhLOZsq60godWF0xzsnLtXxV11.jpg'}, {'id': 1576, 'title': 'Resident Evil', 'poster_path': '/1UKNef590A0ZaMnxsscIcWuK1Em.jpg'}, {'id': 252707, 'title': 'Wake Me When the War Is Over', 'poster_path': '/i80rGzA40vm2STDt15MkfBnN3EZ.jpg'}, {'id': 252708, 'title': 'Along Came a Spider', 'poster_path': '/nbwWurYUXVfOVdPtHHTFDeBn1v6.jpg'}, {'id': 1598, 'title': 'Cape Fear', 'poster_path': '/meJZAAuVcjic2ipvbOPz5UlE4P9.jpg'}]",2026-04-01T12:32:24.267088
494061,Hello!,హలో!,"Avinash/Seenu is a street urchin brought up by his loving adoptive parents Saru and Prakash. The love of his life is the girl he meets during childhood Junnu/Priya, whom fate had snatched away from him. Fourteen long years and they still wait for the day they will meet again. Will destiny help them?",,"['Action', 'Family', 'Romance']","['Akhil Akkineni', 'Kalyani Priyadarshan', 'Ramya Krishnan', 'Jagapati Babu', 'Ajay', 'Satya Krishnan', 'Anish Kuruvilla', 'Vennela Kishore']",['Vikram Kumar'],['Vikram Kumar'],"['foster parents', 'family relationships', 'destiny', 'childhood love', 'adopted son', 'lovestory']",2017-12-22,U,131,7.2,28,1.9324,/8oVa20YGZMi3INlVFkCl453Cs21.jpg,/L7hqV1bbk8UFjgnu17BQ3Jkokr.jpg,te,Released,0,0,"[{'id': 1491213, 'title': 'Wisteria', 'poster_path': '/vJpqV4qctkiZ5bhdu2f43EMJhcL.jpg'}, {'id': 426238, 'title': 'Beach Rats', 'poster_path': '/oQZPPsvoipd38jasPhvJOpajbug.jpg'}, {'id': 4348, 'title': 'Pride & Prejudice', 'poster_path': '/o8UhmEbWPHmTUxP0lMuCoqNkbB3.jpg'}, {'id': 909, 'title': 'Meet Me in St. Louis', 'poster_path': '/ekVeUvG81pidsv2LMtWf5yYcNbq.jpg'}, {'id': 597781, 'title': 'Detours', 'poster_path': '/1ECNit291ra3TgxIFFNwSaQxLl2.jpg'}]",2026-04-01T12:32:25.056130
1239511,Lucky Baskhar,లక్కీ భాస్కర్‌,A cash-strapped bank cashier embarks on a risky investment scheme and soon gets drawn into the murky world of money laundering.,,"['Thriller', 'Crime', 'Drama']","['Dulquer Salmaan', 'Meenakshi Chaudhary', 'Rajkumar Kasireddy', 'Ramki', 'Maganti Srinath', 'Sai Kumar', 'Sachin Khedekar', 'Tinnu Anand']",['Venky Atluri'],['Venky Atluri'],"['money laundering', 'anti hero', 'bank employee', 'investment']",2024-10-30,UA,148,7.589,73,1.9226,/a47JQFl9L7VDa79tEvnTOJe0rPa.jpg,/q8UyN4XhpmChtneZXdZ8fktQka6.jpg,te,Released,0,0,"[{'id': 2994, 'title': 'Danger: Diabolik', 'poster_path': '/ozU1Qgu3CqWg2MWz8God3P6PoF3.jpg'}, {'id': 5822, 'title': ""Sweet Sweetback's Baadasssss Song"", 'poster_path': '/ykGkbDp1QxQTM3UUrUvowtXLI0i.jpg'}, {'id': 10336, 'title': 'Spawn', 'poster_path': '/3svvunKXkhRvEKByGDua1Qu0otq.jpg'}, {'id': 1417, 'title': ""Pan's Labyrinth"", 'poster_path': '/z7xXihu5wHuSMWymq5VAulPVuvg.jpg'}, {'id': 1103, 'title': 'Escape from New York', 'poster_path': '/vH9llaphjAssRGi0k7e75tD40Ce.jpg'}]",2026-04-01T12:32:25.760154
1222479,Mirai,మిరాయి,"Following the historic Kalinga battle, where King Ashoka of the Maurya dynasty emerged as the winner, he chose to walk the path of peace instead of continuing warfare. Yet, the kingdom appointed nine warriors to protect some ancient scriptures rumored to have the ability to make someone divine or godlike.",SUPER YODHA,"['Action', 'Adventure', 'Fantasy']","['Teja Sajja', 'Manchu Manoj', 'Ritika Nayak', 'Raj Zutshi', 'Rana Daggubati', 'Shriya Saran', 'Jayaram', 'Jagapati Babu']",['Karthik Ghattamaneni'],"['Karthik Ghattamaneni', 'Manibabu Karanam']",['mirai collection'],2025-09-12,UA,166,6.2,18,1.8368,/gVzWHYThVODV5MgccDoyQxPFXve.jpg,/1Xw1Gh4XTWwrkIIISOGFBMPvO8.jpg,te,Released,0,0,"[{'id': 1562708, 'title': 'Mirai Jaithraya', 'poster_path': '/nw9nHlTaB30M9l1PLZNPItRfH9E.jpg'}, {'id': 961214, 'title': 'New Generation War: Reawakened Man', 'poster_path': None}, {'id': 961223, 'title': 'The Legend', 'poster_path': '/5FBNGvrUYIhM61XdnY588Vp2oP9.jpg'}, {'id': 1492097, 'title': 'Welcome to Paradise', 'poster_path': '/3WWuQcnv7IijD9UR5qgStYXg9vH.jpg'}, {'id': 599325, 'title': 'The Fool', 'poster_path': '/2J0QZ4j8jYOpe2gzCSYIQImIXod.jpg'}]",2026-04-01T12:32:26.496541
605153,Major,మేజర్,"This biopic follows the life of Indian Army officer Major Sandeep Unnikrishnan, from his childhood to his heroic actions during the 2008 Mumbai attacks.",Jaan Doonga Desh Nahi,"['Action', 'History', 'Drama']","['Adivi Sesh', 'Saiee Manjrekar', 'Sobhita Dhulipala', 'Murali Sharma', 'Prakash Raj', 'Revathi', 'Vinay Nallakadi', 'Anish Kuruvilla']",['Sashi Kiran Tikka'],"['Adivi Sesh', 'Adivi Sesh']","['hotel', 'operation', 'escape', 'wife', 'gun', 'war on terror', 'based on true story', 'attack', 'terrorism', 'parent', 'terrorist attack', 'military', '2000s', 'radical islam', 'terror attack']",2022-06-03,NR,149,6.988,41,1.8341,/sJOfJuyQVZPwNQ8g21Qv0lojQhC.jpg,/8tyq1kXM3YQmu3obW6LxWm5TVRO.jpg,te,Released,0,0,"[{'id': 598439, 'title': 'Betrayed', 'poster_path': '/AhllNkf3UE4VdlmPQmTIbAQTiZ6.jpg'}, {'id': 1595, 'title': 'Land of Plenty', 'poster_path': '/oK8z5rPlEjhGBiHk2OqE3bIhyol.jpg'}, {'id': 1619, 'title': 'The Way of the Gun', 'poster_path': '/wrjMMdgn1a4ChlaBmlzKnb78nr6.jpg'}, {'id': 1623, 'title': 'Brubaker', 'poster_path': '/4DhrSojl3J0Z4wZyM2CfNGnKQWl.jpg'}, {'id': 1868, 'title': 'Ankle Bone', 'poster_path': '/1OL3w6wRtsV2oSAyk32B80RmoPZ.jpg'}]",2026-04-01T12:32:27.212515
607313,Sarileru Neekevvaru,సరిలేరు నీకెవ్వరు,A tough army major is deployed to Kurnool on a mission to keep the country safe from external threats.,,['Action'],"['Mahesh Babu', 'Vijayashanti', 'Rashmika Mandanna', 'Prakash Raj', 'Sangeetha Krish', 'Rajendra Prasad', 'Vennela Kishore', 'Rao Ramesh']",['Anil Ravipudi'],"['Anil Ravipudi', 'Anil Ravipudi']","['rescue', 'army', 'corruption', 'orphan', 'political intrigue\xa0', 'family dynamics']",2020-01-10,UA,169,6.0,61,1.819,/66MSawKC7nkqjD1BMlQHXl6y3C.jpg,/xPwx3woiX40RN2uaFu9tuXpLaak.jpg,te,Released,11000000,46892742,"[{'id': 1577, 'title': 'Resident Evil: Apocalypse', 'poster_path': '/way9dOm4dM2sm9UMcu2PEXMTX0q.jpg'}, {'id': 1688, 'title': 'Conquest of the Planet of the Apes', 'poster_path': '/lZ1pUxJCO14ObrhDuxTBuYm0tjN.jpg'}, {'id': 775669, 'title': 'Nemesis', 'poster_path': '/ivXABi8TAWuimWUNCp5379zoCIj.jpg'}, {'id': 841, 'title': 'Dune', 'poster_path': '/4kJmUCE7mkVJjXa7A0g2rY4IGTm.jpg'}, {'id': 563, 'title': 'Starship Troopers', 'poster_path': '/cxCmv23O7p3hyHwqoktHYkZcGsY.jpg'}]",2026-04-01T12:32:27.940401
541487,Maharshi,మహర్షి,"Rishi Kumar is a billionaire and the CEO of Origins, someone who has always strived for the success he now owns. His friend Ravi needs help, how will he come through?",Join the journey of Rishi,"['Drama', 'Action']","['Mahesh Babu', 'Pooja Hegde', 'Allari Naresh', 'Jagapati Babu', 'Prakash Raj', 'Jayasudha', 'Meenakshi Dixit', 'Ananya']",['Vamshi Paidipally'],"['Hari', 'Ahishor Solomon', 'Vamshi Paidipally', 'Vamshi Paidipally']","['businessman', 'protest', 'agriculture', 'millionaire', 'social justice', 'social issues', 'environmental issues', 'downtrodden farmers', 'social responsibility', 'loss of father']",2019-05-09,UA,176,7.0,33,1.8148,/pV6xLQh54ga8oaQqJtUqLp12LwQ.jpg,/giVZsq8aBKd8C7Fd9NyzOOE7jmI.jpg,te,Released,12000000,31562422,"[{'id': 3545, 'title': 'Trail of the Falcon', 'poster_path': '/m623vnBmpwL1lYtT3QAFdEP9XJX.jpg'}, {'id': 3595, 'title': 'Ransom', 'poster_path': '/4nmOA5ZOY2VlHzwSlKY03sF2JUz.jpg'}, {'id': 4327, 'title': ""Charlie's Angels"", 'poster_path': '/iHTmZs0BmkwMCYi8rhvMWC5G4EM.jpg'}, {'id': 254230, 'title': 'Drylanders', 'poster_path': '/xr0r34mila1uOZQWkKLmgMoXNW6.jpg'}, {'id': 3037, 'title': 'Yella', 'poster_path': '/axC6pBrFc7Y2I6pFzvvte9uRf9x.jpg'}]",2026-04-01T12:32:28.658427
1407432,Anaganaga Oka Raju,అనగనగా ఒక రాజు,"A lazy, entitled brat who wants to lead an easy life is in for a rude shock that changes the course of his life.",,"['Comedy', 'Romance']","['Naveen Polishetty', 'Meenakshi Chaudhary', 'Rao Ramesh', 'Tarak Ponnappa', 'Goparaju Ramana', 'Ananth Babu', 'Madhusudhan Rao', 'Bhadram']",['Maari'],['Maari'],[],2026-01-14,U/A 13+,147,7.0,13,1.8117,/iCzGY1JD4DXqAjDKhsesKzs9vdK.jpg,/sqmkeZ3bdfIrnYV6azaNdIyTS9w.jpg,te,Released,0,0,[],2026-04-01T12:32:29.419509
461126,Rangasthalam,రంగస్థలం,Chitti Babu begins to suspect his elder brother's life is in danger after they team up to lock horns with their village president and overthrow his unlawful 30 year old regime.,,"['Action', 'Drama']","['Ram Charan', 'Aadhi Pinisetty', 'Samantha Ruth Prabhu', 'Jagapati Babu', 'Prakash Raj', 'Anasuya Bharadwaj', 'Mahesh Achanta', 'Naresh']",['Sukumar'],"['Palnati Surya Pratap', 'Sukumar', 'Sukumar']","['period drama', 'caste politics']",2018-03-29,UA,179,7.092,76,1.8043,/yiEzDgBBFC25Zd6z0r7sMngn5vr.jpg,/6JdOkSgd8wkAQbT6Ncib4DrnyiS.jpg,te,Released,7800000,0,"[{'id': 2567, 'title': 'The Aviator', 'poster_path': '/lx4kWcZc3o9PaNxlQpEJZM17XUI.jpg'}, {'id': 961306, 'title': 'Chandramukhi', 'poster_path': '/nhPxuXvRnv2hP20Jsemt8A0Ww1.jpg'}, {'id': 6177, 'title': 'Sisi/Last Minute', 'poster_path': '/rHq5Jh7Pt462gVXPduhIG7B7Ftr.jpg'}, {'id': 779988, 'title': 'The Killers of Mussolini', 'poster_path': '/7IyzDXPzm5YQTbXUa1ZISSFR6BA.jpg'}, {'id': 1316173, 'title': 'The Great Tram Robbery', 'poster_path': '/kANXRxZned8sLqxXWSYO535V2wR.jpg'}]",2026-04-01T12:32:30.134462
439057,Nenu Local,నేను లోకల్,"This story is about a happy-go-lucky young man, Babu, who falls in love with a girl. However, he runs into a problem while convincing her father to permit them to be together.",Attitude is Everything,"['Action', 'Comedy']","['Nani', 'Keerthy Suresh', 'Naveen Chandra', 'Sachin Khedekar', 'Tulasi', 'Rudranil Ghosh', 'Rao Ramesh', 'Posani Krishna Murali']",['Trinadha Rao Nakkina'],"['Prasanna Kumar Bejawada', 'Prasanna Kumar Bejawada', 'Trinadha Rao Nakkina']","['teenage love', 'wooing']",2017-02-03,UA,150,5.8,23,1.7937,/2CjWcUIvoYFvvlm8773CYSnEYvA.jpg,/5NOTAaNJ68FtsIgiJyDswu4qnjf.jpg,te,Released,0,9000000,"[{'id': 4927, 'title': 'Edge of Seventeen', 'poster_path': '/qsyG50KDdfxPZxVSLrNmlwWBgWm.jpg'}, {'id': 10495, 'title': 'The Karate Kid Part III', 'poster_path': '/lVZ3r0iDwGejlCvFEvXGzhQB9ds.jpg'}, {'id': 10938, 'title': 'Beautiful Thing', 'poster_path': '/34fPI0phWQ189lc5O7aNf12jWPm.jpg'}, {'id': 557, 'title': 'Spider-Man', 'poster_path': '/kjdJntyBeEvqm9w97QGBdxPptzj.jpg'}, {'id': 105, 'title': 'Back to the Future', 'poster_path': '/vN5B5WgYscRGcQpVhHl6p9DDTP0.jpg'}]",2026-04-01T12:32:30.861782
